id;f_10
c50b23c7b1424055abba82e26aa24a05;Raptor Codes for Higher-Order Modulation Using a Multi-Edge Framework
c530393831f84827b00205d5515c531b;Infinitely many minimal classes of graphs of unbounded clique-width
c531ba9f52f04c93b3322cbb99ec00f8;Degenerate cyclotomic Hecke algebras and higher level Heisenberg categorification
c535c317eb484c48b9f5475c4bafbfa3;Relative Entropy in CFT
c540a37d01a24d818494e524c637055e;Complexity of Verifying Nonblockingness in Modular Supervisory Control
c5450451d9c34baa8d6cb9c4d9f81482;MOROCO: The Moldavian and Romanian Dialectal Corpus
c5482bc942eb4fdda97c1e970252e75d;Parametrizing filters of a CNN with a GAN
c5660a27eb974a7da660ee6c7c881645;Bayesian inference for stationary data on finite state spaces
c57810bc4baf4a9d95e7de7899c106ef;Learned Belief-Propagation Decoding with Simple Scaling and SNR Adaptation
c589a05eed214d84a92ca18a8d00f84f;Linear and Nonlinear Heat Equations on a p-Adic Ball
c5b6737dcd7b4a889f581b29787d4d79;De-excitation spectroscopy of strongly interacting Rydberg gases
c5bf1f4a2c7e4228a3831a4136e2f1ed;Asynchronous stochastic price pump
c5c152db9a1a418fa2c9595d5138139e;
c5d20e3bbc2d4511ae4bb3b4c4c5c365;Antibonding Ground state of Adatom Molecules in Bulk Dirac Semimetals
c5e3ed111c534f0dab899f14b011db19;You Are How You Walk: Uncooperative MoCap Gait Identification for Video Surveillance with Incomplete and Noisy Data
c5eaa2df1bc146229f7b1208267c2c56;Implementation of a Distributed Coherent Quantum Observer
c5fa213e9b6c4a95b0c14aa0a96a6988;Kneser ranks of random graphs and minimum difference representations
c5fb6d6f464f4f70a974782c1b230a13;Near-infrared spectroscopy of 5 ultra-massive galaxies at 1.7 < z < 2.7
c6213fc8dee6422aafbdd380195860da;Asset Price Bubbles: An Option-based Indicator
c63f085689714df89b74742781b5cbde;Relativistic Newtonian Dynamics for Objects and Particles
c6572af1b46545e78078594b203ce8b4;Defining Equitable Geographic Districts in Road Networks via Stable Matching
c66018e8bde74bc18abfba2a396ded07;Bayesian Optimization with Gradients
c660dea195fb4f4c92f1ef64f0d2b48b;Knowledge Reuse for Customization: Metamodels in an Open Design Community for 3d Printing
c66fe18275454356abdb2bfd576e37b2;Mapping momentum-dependent electron-phonon coupling and non-equilibrium phonon dynamics with ultrafast electron diffuse scattering
c676937bd7a64aafa7d84be5acc00f6f;Mobile Robotic Fabrication at 1:1 scale: the In situ Fabricator
c689a924329e46508edce1029b53ee19;The Price of Differential Privacy For Online Learning
c6bd729f9c824bc0bd3e2bf8e274158f;A Connectedness Constraint for Learning Sparse Graphs
c6bf4344adc646508e9688c79991a1be;A Note on Kaldi's PLDA Implementation
c6c56499abc445abbfdd882470ede395;On the complexity of topological conjugacy of compact metrizable $G$-ambits
c6caf3746ad846458cb69a2b4332eaf6;
c6cf08b3bbaa4bb8a71fe16474334660;Incompressible fluid problems on embedded surfaces: Modeling and variational formulations
c6de66a7891f40b3b94690fb278f2d47;Distributionally Robust Games: f-Divergence and Learning
c708e83f8b024d27a5046d1049464069;Mitigation of Policy Manipulation Attacks on Deep Q-Networks with Parameter-Space Noise
c723bd2033734797a754ca4da38dab81;Optimal control of a Vlasov-Poisson plasma by an external magnetic field - The basics for variational calculus
c72418ba790a4ad9b532c2fc1b261904;
c7319e3ea415402c91c71556b7077669;Information sensitivity functions to assess parameter information gain and identifiability of dynamical systems
c740e7be92a54d50bce0fd7a673949c5;Predicting Auction Price of Vehicle License Plate with Deep Recurrent Neural Network
c7482578209444f8b9141c02d23c88b1;Zero-Shot Learning by Generating Pseudo Feature Representations
c765e3e5d2714806878756d693cb9297;Analysis of the possibility for time-optimal control of the scanning system of the GREEN-WAKE's project lidar
c77b04f5cc6a42869d2e23ff8a9c5572;A driven-dissipative spin chain model based on exciton-polariton condensates
c79db9d4d5084cff82baa875aab55507;Pricing options and computing implied volatilities using neural networks
c7a1f370921945dbb254bd5fbc8426fb;Dynamic Erdős-Rényi graphs
c7a70dcec8a849f9b86259d3287bad52;Continuity of Utility Maximization under Weak Convergence
c7adbfd9ea264dc3a50ef69c503c6913;Minimum polyhedron with $n$ vertices
c7b54e358183442996c5011691f8d384;Design and Analysis of Time-Invariant SC-LDPC Convolutional Codes With Small Constraint Length
c7cfbe1cea844e778e908fe0b44e3ae0;Learning to Generate Reviews and Discovering Sentiment
c7d1ba7b31e74ad0ae61f182e86bd6e7;
c7deb69a53c54d7ca7bcd08a77be5cf8;Mathematical model of gender bias and homophily in professional hierarchies
c7ec58c886db4f1d9bd0acda26e79c06;Machine Learning for Structured Clinical Data
c802d1cf22e047bba6f4bb622f425f49;Transient frequency control with regional cooperation for power networks
c82dd6b895424aa487558da0ad6aec54;Efficient implementations of the modified Gram-Schmidt orthogonalization with a non-standard inner product
c83601a753704dd8b031d14f10970723;Multi-resolution polymer Brownian dynamics with hydrodynamic interactions
c83f7fb68fef49e38dfdb3d21d5fd034;Distributed rank-1 dictionary learning: Towards fast and scalable solutions for fMRI big data analytics
c84ffe1cc3c7409eb8452e8030ed20ae;Linear-time approximation schemes for planar minimum three-edge connected and three-vertex connected spanning subgraphs
c850abb45bda4b2b8145b5f6ebe25f8f;A simple proof that the $(n^2-1)$-puzzle is hard
c86c16b66ba24ba9a7bd78ff488679fd;Topologically independent sets in precompact groups
c8923784a6cc4e938d3b0cf099a6c85c;Oxygen reduction mechanisms in nanostructured La0.8Sr0.2MnO3 cathodes for Solid Oxide Fuel Cells
c89cbf6533b14fb287772020bc8e5d5f;Vibrational surface EELS probes confined Fuchs-Kliewer modes
c8af392249614d61bc533e5f7b6f8632;Perceive Your Users in Depth: Learning Universal User Representations from Multiple E-commerce Tasks
c8ea418539404b7cb6da76855f723442;Stability and elasticity of metastable solid solutions and superlattices in the MoN-TaN system: a first-principles study
c8efd78252274fa79761e7ff3bf450bd;Special Lagrangian submanifolds and cohomogeneity one actions on the complex projective space
c8fcf1c20d58421d96a62c97372317a7;Functional inequalities for Fox-Wright functions
c904c0e892964d96a604f284eaa137ab;The effect of an offset polar cap dipolar magnetic field on the modeling of the Vela pulsar's $γ$-ray light curves
c906c48cd79d40d288689674e795629b;Variable screening with multiple studies
c913468380844af0967d1f67fcfa55ab;Item Recommendation with Variational Autoencoders and Heterogenous Priors
c91a4594eb1e44d1a8d5f28f4f80ff85;Communications for Wearable Devices
c91ad837b88147e686554aa020c7526c;MOG: Mapper on Graphs for Relationship Preserving Clustering
c94c696c8fb84eb68382b7fde2038a1c;
c95daff25cb34ef18699043849ed0bee;
c97ca7416ed946ffab23f9f7539fd39c;Would You Like to Motivate Software Testers? Ask Them How
c9980b5338bf4a59ad48eb9a4145c31f;Hipsters on Networks: How a Small Group of Individuals Can Lead to an Anti-Establishment Majority
c9a1fabbc4d54649b527e0692ae24f51;Rethinking probabilistic prediction in the wake of the 2016 U.S. presidential election
c9ac5288656242079a754ca5c0e09391;The adaptive zero-error capacity for a class of channels with noisy feedback
c9bca35cbc9c479cb91996fabc59eb1d;
c9e676d8149c481d894480cc1c4a40cd;Separation-Free Super-Resolution from Compressed Measurements is Possible: an Orthonormal Atomic Norm Minimization Approach
c9f4c18ae2874b328c3cec793d6c04ea;Ground state solutions for a nonlinear Choquard equation
ca00d1b252b945e7a9657162e6261496;How production networks amplify economic growth
ca016605ac584d82949eddec4d16da95;On convergence for graphexes
ca05ef26e37c4b158b3b922d143d3c92;
ca061242939f46f0be8dc7ef54e8287e;Orbital Graphs
ca223696887441f2bfe04c6bd46ad590;A new sampling density condition for shift-invariant spaces
ca2d8bf18f474e87b20b48b2b33bd2fb;Singlet ground state in the spin-$1/2$ weakly coupled dimer compound NH$_4$[(V$_2$O$_3$)$_2$(4,4$^\prime$-$bpy$)$_2$(H$_2$PO$_4$)(PO$_4$)$_2$]$\cdot$0.5H$_2$O
ca3b502869e34ef193f64117be974c0c;Support Feature Machines
ca3c3180eb0a46d183bcc4dea3fcd571;Independent Set Size Approximation in Graph Streams
ca4730c352c8415f854ba1310bf7812d;On equivariant formal deformation theory
ca499affa55443278b60545cf1426af5;Simulated Tempering Method in the Infinite Switch Limit with Adaptive Weight Learning
ca5333699f594e8c9c637e58996b2123;Follow-up of eROSITA and Euclid Galaxy Clusters with XMM-Newton
ca872675fcac440dac9b7dacfad5c31d;A ROS multi-ontology references services: OWL reasoners and application prototyping issues
caae59576a734ce78b8355e5cd5d47e5;Komlós-Major-Tusnády approximations to increments of uniform empirical processes
cab7f051c28f46ea8de2d2362d0dc3fa;On the Specification of Constraints for Dynamic Architectures
caba8afd4d274296b4c9f2266bd53d5f;Deep learning for plasma tomography using the bolometer system at JET
cac1aacc259f45c897309e97def727d3;Fast Distributed Approximation for Max-Cut
cad23a9180714cb286019794ef4edc7e;Convergence Rates of Latent Topic Models Under Relaxed Identifiability Conditions
cae5047369974e33ad027ac736276a6c;From LiDAR to Underground Maps via 5G - Business Models Enabling a System-of-Systems Approach to Mapping the Kankberg Mine
caee175a662c4a058ff80d960ea9add9;Automatic generation of analysis class diagrams from use case specifications
caee6384b3dc4feab09b1935af302e1c;Variance-Reduced Stochastic Learning by Networked Agents under Random Reshuffling
cb0a957fe5f2458bbf5ea4f5383855f7;Identifying Harm Events in Clinical Care through Medical Narratives
cb10b1de88774d7696155662f684fa5f;Upper estimates of Christoffel function on convex domains
cb117bb3346d4eddaa0cda993a1cad54;
cb450b49fb224aae894c2d9c7004c536;Experimenting with the p4est library for AMR simulations of two-phase flows
cb490c1de6b04cebbfce2a6425847533;Microservices in Practice: A Survey Study
cb4992fa3aa74fc0a5fdd0d49bcf1048;On the Prospects for Detecting a Net Photon Circular Polarization Produced by Decaying Dark Matter
cb4f10cf7b194f70a5616eff6e7c6205;The Helsinki Neural Machine Translation System
cb613e74ab4e4ab7b8c5ec36f50ebe14;A Decidable Very Expressive Description Logic for Databases (Extended Version)
cb7145da64504c7997f18c343654ae6e;Braid group symmetries of Grassmannian cluster algebras
cb7ac74f4fce40dc9e57fb651edf9826;Quadrature-based features for kernel approximation
cb7d2384bdc84fbdab2cdc6cbf604917;Verification in Staged Tile Self-Assembly
cb8e75ffe5054b469302dae03b998151;Probabilistic Numerical Methods for PDE-constrained Bayesian Inverse Problems
cb92d7ad39034888a4c9d5fca8a4af20;Numerical simulation of BOD5 dynamics in Igapó I lake, Londrina, Paraná, Brazil: Experimental measurement and mathematical modeling
cbab9c34af454c72b81270128c0b4c0a;
cbaf4710751b4e3da18fd544edcb7bca;Understanding the Twitter Usage of Humanities and Social Sciences Academic Journals
cbb20ad27d71448ca6369b082b7220c1;On the Complexity of Simple and Optimal Deterministic Mechanisms for an Additive Buyer
cbb2445c46344eea9daad634c9365439;Bias Correction For Paid Search In Media Mix Modeling
cbb5d14929454f2d9bec37ac581a37d1;Convolutional Graph Auto-encoder: A Deep Generative Neural Architecture for Probabilistic Spatio-temporal Solar Irradiance Forecasting
cbc5033b2972478089daaf7acdf5f1e0;Knowledge Management Strategies and Processes in Agile Software Development: A Systematic Literature Review
cbc7295f96c945df9c19599d996e9235;On stabilization of solutions of nonlinear parabolic equations with a gradient term
cbd6cd7c9e4f44ec9fc122172165120e;
cbfb4aede30f4cfea07ff445226ee2f1;Integral representation of shallow neural network that attains the global minimum
cc10a3af334d4221ab2fa5ead61086bf;The time geography of segregation during working hours
cc131eec69e94a29af455d7be1567dc6;A Social Network Analysis Framework for Modeling Health Insurance Claims Data
cc5b48b6d9744ff588cc357987b99a93;Transferrable End-to-End Learning for Protein Interface Prediction
cc5fa8c27baf49bc87690e41853040f4;BSDEs and SDEs with time-advanced and -delayed coefficients
cc6c479eacee4e318f1de7de2108b053;Optimised surface-electrode ion-trap junctions for experiments with cold molecular ions
cc7db0b8f3a4458a9a31e7906cfbe8cd;Risk-averse model predictive control
cc7f0b9426064b8789b2226e975e6040;Looking backward: From Euler to Riemann
cc836ae057b44baaab74d1725db1aeb4;Leveraging the Crowd to Detect and Reduce the Spread of Fake News and Misinformation
cca847e12bab49f683880e148db8b7c7;Triplet Network with Attention for Speaker Diarization
cce04394a8164b4b9f410b61788b5e0d;Persistent Monitoring of Stochastic Spatio-temporal Phenomena with a Small Team of Robots
ccf68291f49b461e8f306cc06bffc606;Risk-Sensitive Optimal Control of Queues
cd22989d14d543fa8a6095feacaa4914;Unbounded cache model for online language modeling with open vocabulary
cd2c7335a2af44fd96ab0e9c49421a8d;On the ground state of spiking network activity in mammalian cortex
cd449706a2ca4fb2922a60d74642e54c;Scalable End-to-End Autonomous Vehicle Testing via Rare-event Simulation
cd59f9ebd4954d9baf3bffc06c1b7e53;
cd6b52f3c587459ea36c731afe7b517e;Composition and decomposition of GANs
cd78b21bd378448ca3b0d542641d0066;Behavior Revealed in Mobile Phone Usage Predicts Loan Repayment
cd7a4ba7d96645f887815d74bde9647d;Unstable normalized standing waves for the space periodic NLS
cd7a5788b4484700b43b5539d43d3ffe;
cd9c3cae7fde4d02a15f159af6c950b1;On the Necessity of Structured Codes for Communications over MAC with Feedback
cdaa43dc427b4e3fbe74772c249e3963;Design of Quantum Circuits for Galois Field Squaring and Exponentiation
cded2af705224c96bf172a53780bf3c4;
cdefa30c21494567b68f9f1067caab4c;VB-Courant algebroids, E-Courant algebroids and generalized geometry
cdf1d66036b94b409c3d6069c3180a03;Safe Execution of Concurrent Programs by Enforcement of Scheduling Constraints
cdf1e3342e814e33ae3a6a3d8b9546ed;GALILEO: A Generalized Low-Entropy Mixture Model
ce0f4815dbcd42039958d3e201525ff6;
ce1f56d3512340caae3183c04ca610cc;Local asymptotic properties for Cox-Ingersoll-Ross process with discrete observations
ce32c69b715b49088edef19844c2badc;Learning to Invert: Signal Recovery via Deep Convolutional Networks
ce453bbec2234333b3f9aa288becec9d;On 2-level polytopes arising in combinatorial settings
ce51ba1569524b5aba65481fa9e6ca91;COREclust: a new package for a robust and scalable analysis of complex data
ce5bfcf6565146ca8b963c06ed1510c9;Muon Spin Rotation Analysis of the Internal Magnetic Field of Heavy Fermion System Uranium Beryllium-13
ce79744a942d4075a17439917875f6e9;Magnetic diode at $T$ = 300 K
ce7bba49989b4f7da3f8ab7af39d5539;Strong Black-box Adversarial Attacks on Unsupervised Machine Learning Models
ce9125689df3421fb0be3d16bde31a52;An Information-Theoretic Analysis of Deduplication
ce956f1b8f504bfeaa341aa8b80687b9;L-groups and the Langlands program for covering groups: a historical introduction
ce9d6e285ff44becb89236d17876faf6;Learning a Generative Model of Cancer Metastasis
cead613a79094069932de74a89789d75;
cec3ecec3a2145e28b0e3d754299117a;A Topologist's View of Kinematic Maps and Manipulation Complexity
cee35d33a1b24b5485f1b39828e97358;Online learning with graph-structured feedback against adaptive adversaries
cf0397fedf6040aebb812ceac6faec29;Differentially Private Federated Learning: A Client Level Perspective
cf040badc6f648c78fb298eda100ddf2;Stochastic Primal-Dual Hybrid Gradient Algorithm with Arbitrary Sampling and Imaging Applications
cf0a0816ef0d4c2bb0a33b0688380fe6;Optimal one-shot quantum algorithm for EQUALITY and AND
cf1dbb9b8dec448d9335c0be3a03431d;Temporal resolution of a pre-maximum halt in a Classical Nova: V5589 Sgr observed with STEREO HI-1B
cf2ad50156a24f619cfc174447e93ff0;On overfitting and post-selection uncertainty assessments
cf54fe1358994753a6a71653f0de9dee;Non-Spherical Szekeres models in the language of Cosmological Perturbations
cf55e91ae8b9459cb0564d24680b7565;Optimal client recommendation for market makers in illiquid financial products
cf8df0293a2d4d0aa58c557fc5c0e7b3;Second-order Convolutional Neural Networks
cfa53e96f9884fc4bfc9051937d6f28a;Galactic Outflows, Star Formation Histories, and Timescales in Starburst Dwarf Galaxies from STARBIRDS
cfa7c41195ab4a429bdeaaca51db3644;Secure uniform random number extraction via incoherent strategies
cfcf55a13d4947f593e1afdfbe7156ce;
cfd162a369a1458481bce9182c115eed;PowerAI DDL
cfd2a589df364466907b8994431f6510;Big Data Meets HPC Log Analytics: Scalable Approach to Understanding Systems at Extreme Scale
cfd73dd494ae4d9e912f4066547650b3;Interplay of Fluorescence and Phosphorescence in Organic Biluminescent Emitters
cfdabb784f4f4be49281c6cd2fe73a42;QUICKAR: Automatic Query Reformulation for Concept Location using Crowdsourced Knowledge
cff4a3627ca94a8d98d3ef9f106b76d0;ChimpCheck: Property-Based Randomized Test Generation for Interactive Apps
cffda80c202e4c96b6ce076d1941ff9d;Fractional Calculus and certain integrals of Generalized multiindex Bessel function
d00f7f195e874772bf91b9b7395ecda0;HSTREAM: A directive-based language extension for heterogeneous stream computing
d010be6915e04dbaa6a715ef1a1d26ad;
d020ecfd43cb429ea11f425fbd8bed74;Stationary solutions for stochastic damped Navier-Stokes equations in $\mathbb R^d$
d0496bcc4acc4f69a46c65b847b39397;Complex Contagions with Timers
d06493671c784eb18a40c0ff8ddc6204;On Asymptotic Standard Normality of the Two Sample Pivot
d07d61baf32444d48bc43dc492c24b73;Clebsch-Gordan Nets: a Fully Fourier Space Spherical Convolutional Neural Network
d08fedd9d7df44cc8663bf00b272c678;Emergence and complexity in theoretical models of self-organized criticality
d0a21ffec2b14d358fcfe6a2af8a04e9;The curtain remains open: NGC 2617 continues in a high state
d0a283d970f148d6ac56e4ba62c7de8b;Exploring the Space of Black-box Attacks on Deep Neural Networks
d0bd839902fe41cf9dde9af22c94c42e;Analyzing the Robustness of Nearest Neighbors to Adversarial Examples
d0bf6068ef2b4a4c9934452cb5fa9b03;Episodic Torque-Luminosity Correlations and Anticorrelations of GX 1+4
d0ec37f0272d49e18fd399ab3c9336db;AutoPerf: A Generalized Zero-Positive Learning System to Detect Software Performance Anomalies
d0ec6402ea804b13a5b383ca9a9e6fdd;Uniform Spectral Convergence of the Stochastic Galerkin Method for the Linear Semiconductor Boltzmann Equation with Random Inputs and Diffusive Scalings
d0eea39305df445a8be69f0d49e69192;Learning Interpretable Models with Causal Guarantees
d0f41fe3e7e94b449dcb505033477dba;The anti-spherical category
d0f5361f0e6f4123ba65b7b44be1c1d9;Estimates for the coefficients of differential dimension polynomials
d10b6e0dfa7c4fb1ba1e1958cf5f5bb1;Hierarchical Temporal Representation in Linear Reservoir Computing
d110a978b3324dba8c6ac18ff6a18c40;
d1206002bdb349fd93ef9bcb35219c5c;Parameter and State Estimation in Queues and Related Stochastic Models: A Bibliography
d13c7fbf83e44b0c9aa05258cdf53591;Intrinsic alignment of redMaPPer clusters: cluster shape - matter density correlation
d13e26041bef4d2cbfe4f9a27292cc63;Estimating the rate of defects under imperfect sampling inspection - a new approach
d14292d31bfa4fc8b62e66f3307860be;Using Perturbed Underdamped Langevin Dynamics to Efficiently Sample from Probability Distributions
d14c4dd5dd314527a844cee30be80a82;Diagonal Rescaling For Neural Networks
d15c6d19ae1340a0957600aa3461a792;
d16a5cbe1e6d45e887fa13138f1b7702;Personalized Thread Recommendation for MOOC Discussion Forums
d16ea5e1ffd04920a0e6553e937dce38;The Efimov effect for heteronuclear three-body systems at positive scattering length and finite temperature
d1b191cf71774439891b83022286cf21;Fast and Accurate Semantic Mapping through Geometric-based Incremental Segmentation
d1bdf4edfa6f4f7abe0f12723be924d6;An Introduction to Classic DEVS
d1cfe0270c254bfebdb4de0c03b63a00;Generalized phase mixing: Turbulence-like behaviour from unidirectionally propagating MHD waves
d1d51a3673b64c27bba7576567ad8748;Molecules cooled below the Doppler limit
d1d5d0e92f8d44059b894d876c1cc284;Spaces of orders of some one-relator groups
d1e8f8f354ff4226b5dd5a79fbae6a94;A Parallel Direct Cut Algorithm for High-Order Overset Methods with Application to a Spinning Golf Ball
d1e8facb51e74bf8b0e8e4c09f050385;
d21837be63ef43c9bb59f019a7ec27bb;Characterization of temperatures associated to Schrödinger operators with initial data in Morrey spaces
d21f30f15a734be3823a3ab246e35927;K-means Algorithm over Compressed Binary Data
d229c586a1414f139c20d950d2b1cdaf;Multivariate Regression with Grossly Corrupted Observations: A Robust Approach and its Applications
d233936e38224a958eb6922255014f43;On the Performance of a Canonical Labeling for Matching Correlated Erdős-Rényi Graphs
d233d59668324d07bea0317d7a03b2bb;Design and demonstration of an acoustic right-angle bend
d23f3267f0b6486383db0de8dae30ce4;
d24d3be8fe3947028094b5968fddc65a;
d28a8b0e3b5a42718117b2832928fd3e;Optimal Rates of Sketched-regularized Algorithms for Least-Squares Regression over Hilbert Spaces
d295ee67f4554e46a25a46d142f7ea92;Profinite completions of Burnside-type quotients of surface groups
d2c4440dfd35496585094202af858bc1;On automorphism groups of Toeplitz subshifts
d2c9d564bc814c498e3451e46950dde0;
d2e15a9421d34ddfb6565921fc0ca03f;Commissioning and performance results of the WFIRST/PISCES integral field spectrograph
d2ed37ca7c21410e9628c858adbd6675;
d2f5f664e2134430b7dad45bed7b15f0;
d2fc064c84064bcbbd1c5d8dee4ab730;
d305977cfbef4022902b76ecbe8c3093;Parameter Estimation for Thurstone Choice Models
d30a0fe3f79c407ea41fb68f9e49157b;Discrete-Time Statistical Inference for Multiscale Diffusions
d30a3d0f4cd14d8e8977e9a0c1417ac6;Single-particle dispersion in stably stratified turbulence
d316fac4283c4b32b51d867bfa0c441c;Surjective H-Colouring: New Hardness Results
d32e6c0205d44d14b31e0b631769f4f5;Evidence for depletion of heavy silicon isotopes at comet 67P/Churyumov-Gerasimenko
d332a2bc807e406cbb38a91dc0294412;Hausdorff operators on holomorphic Hardy spaces and applications
d35ffe6db2d04a02a72ead75592b4c9f;Safe Open-Loop Strategies for Handling Intermittent Communications in Multi-Robot Systems
d36063ac2af44722b4874b0a2219e241;Computing Nearby Non-trivial Smith Forms
d36cf1a7113a40e9a89984adb0362885;String Attractors
d37e2901a2494afb9d3757b4cdd9b165;Simplicial Structures for Higher Order Hochschild Homology over the $d$-Sphere
d37fe00592334838a8f7ee87b8bcabd3;Streaming kernel regression with provably adaptive mean, variance, and regularization
d38ecec02d8547c397e1e87d3b81f5fb;Homological subsets of Spec
d39557c80b1a475facc3caab7377cf6b;Estimating network memberships by simplex vertex hunting
d3a62eb8b2654fbba86c302ee4e40d6b;Optical bandgap engineering in nonlinear silicon nitride waveguides
d3aa1c9deba149dba089dcc4ba155427;Modular groups, Hurwitz classes and dynamic portraits of NET maps
d3ac15fc537a40b981683a24cde07c92;
d3ba1e97d67841b7b06044d320a42da0;
d3ce72e9128b4dc5abc5dce1e2bed617;On approximations by trigonometric polynomials of classes of functions defined by moduli of smoothness
d3d985da4f964e4c831602ef9582a702;Small cells in a Poisson hyperplane tessellation
d3dbb2d4c0764dfd91c959cd385e223d;An explicit determination of the $K$-theoretic structure constants of the affine Grassmannian associated to $SL_2$
d3eb6099a3804313b151088c0a75ab71;
d403cde9cbb94ecc8b6138e319b9f903;Scattertext: a Browser-Based Tool for Visualizing how Corpora Differ
d404e9c32f7e484a8d8bbd645af7b9d1;Some Insights on Synthesizing Optimal Linear Quadratic Controller Using Krotov's Sufficiency Conditions
d406a7a14f3d489ea86cc282f5582374;Stochasticity from function - why the Bayesian brain may need no noise
d4358b5162e147089e41c143b2e48bf1;On Deep Neural Networks for Detecting Heart Disease
d4358cd72360442db3127109a483abcd;Function Norms and Regularization in Deep Networks
d469755e03d3454680cfd63896c0328b;Convergence of the Expectation-Maximization Algorithm Through Discrete-Time Lyapunov Stability Theory
d4759ff180d746d881a4dff7ae3e4926;Shape optimization in laminar flow with a label-guided variational autoencoder
d47a3769f2bc435fb38553f34c80963e;Cycle Consistent Adversarial Denoising Network for Multiphase Coronary CT Angiography
d47ad31548df4290a071c8cdff725ea2;A Review on Bilevel Optimization: From Classical to Evolutionary Approaches and Applications
d4882bfc6f5f48978d1d5286e99e39c6;
d49c9d3d41f64d4f88d243cf3c752395;Distributed Nesterov gradient methods over arbitrary graphs
d4b23b8aae2943098343b53cb080dd03;Introspection: Accelerating Neural Network Training By Learning Weight Evolution
d4d20113d2f54c87833188909e843bfc;Towards Bursting Filter Bubble via Contextual Risks and Uncertainties
d4e37dba76bf4edcb42a72ce674c71ae;A flux-splitting method for hyperbolic-equation system of magnetized electron fluids in quasi-neutral plasmas
d4f4083e564d4eda8ae16a6cd7ead31a;Unified Spectral Clustering with Optimal Graph
d4f6e09b123c4cfd92262cec9d5b8d87;
d50abdc079c04b1d90e74733605f8f73;Quasisymmetrically co-Hopfian Sierpiński Spaces and Menger Curve
d5127ed08abf4bef84dd4cb4e82d3d14;
d51535592256464aaf561ec491316a4b;Torsion and K-theory for some free wreath products
d519a0febd8142d8b5905d95a40092c5;High quality atomically thin PtSe2 films grown by molecular beam epitaxy
d51c9d4590474068829ba42a3ceba794;Tensor Regression Meets Gaussian Processes
d51fcf28f0474858a7447e8494e995d5;Optimal Caching and Scheduling for Cache-enabled D2D Communications
d52de97dcba748a1bf4052d73ffa585a;Localized Recombining Plasma in G166.0+4.3: A Supernova Remnant with an Unusual Morphology
d53d1fd67d5a46e2823b6973cb363690;Superconducting spin valves controlled by spiral re-orientation in B20-family magnets
d5500733faba4715992d410eea188fde;
d553cb3445a84424b4279b6f1a5808a0;Trace your sources in large-scale data: one ring to find them all
d58f9cfd7d604734ba4df40afa3853e5;Analysis of Distributed ADMM Algorithm for Consensus Optimization in Presence of Error
d5abe8dabca8442f83006317d793bc69;Fast Markov Chain Monte Carlo Algorithms via Lie Groups
d5b9f13abf1c4d809f796ae6b1ce9356;Breaking the curse of dimensionality in regression
d5be55d1a9c847d882757a88d0009133;CREATE: Cohort Retrieval Enhanced by Analysis of Text from Electronic Health Records using OMOP Common Data Model
d5e4509bdd464b14a139c6ee457dea0f;Theoretical Evaluation of Li et al.'s Approach for Improving a Binary Watermark-Based Scheme in Remote Sensing Data Communications
d5e479777162436a882073626a255f3d;Non-LTE line formation of Fe in late-type stars IV: Modelling of the solar centre-to-limb variation in 3D
d5e94712f9c646b8a9b536a7e0b5e4a9;Locally recoverable codes from algebraic curves and surfaces
d5e96f1acde74a0ab1b0ee2411c3634e;Attosecond Streaking in the Water Window: A New Regime of Attosecond Pulse Characterization
d5ea7e98375a455ba2386ba6977e7b81;Equivariant Schrödinger maps from two dimensional hyperbolic space
d5eabc87b7814d68b33ba695a5ffb70c;Computing the projected reachable set of switched affine systems: an application to systems biology
d5f0499f86d240f186e20d5cdd5e7666;Deep Style Match for Complementary Recommendation
d5f4f20a28604d53ab18f2381adda03f;Transiting Planets with LSST III: Detection Rate per Year of Operation
d60be6743268498fac572a0ef55507c5;Lose The Views: Limited Angle CT Reconstruction via Implicit Sinogram Completion
d61694bcf39a4174b64129b8adb4ad48;On Interpolation and Symbol Elimination in Theory Extensions
d61acb25eb44488da2fd15af0ff2f7e3;Nonlinear Field Space Cosmology
d62b7dc7329d4654a4d99d2d2aed6dcb;Systems of ergodic BSDE arising in regime switching forward performance processes
d62b94d246ec4ca5bf7ea39bec9dc1f7;Automatic segmentation of trees in dynamic outdoor environments
d653a03210c84f7ba62a62456f6d8ab1;On Quadratic Convergence of DC Proximal Newton Algorithm for Nonconvex Sparse Learning in High Dimensions
d6553c9e5d804245b5a485918d6949ca;Further Results on Size and Power of Heteroskedasticity and Autocorrelation Robust Tests, with an Application to Trend Testing
d669f76ac89b47b8a0500c1f2ddaeae0;Learning Theory of Distributed Regression with Bias Corrected Regularization Kernel Network
d67f33f81da349978fc9bfb6eac14275;Online classification of imagined speech using functional near-infrared spectroscopy signals
d6887d5132dc4441ba7bb9f8aeb87de8;
d694894ac88842d9be3e300e697c5b03;Optimal Prediction for Additive Function-on-Function Regression
d695e70fcb76446cac585b29973c4ecc;QLBS: Q-Learner in the Black-Scholes(-Merton) Worlds
d696f84c8c304bc2a50801448d7f26c4;The effect of the spatial domain in FANOVA models with ARH(1) error term
d6bef6bb56364d4b9f3b713bf8e8f9ef;A Theory of Reversibility for Erlang
d6e7886bb0e44006970616de4201a7bc;An ALMA survey of submillimetre galaxies in the COSMOS field: The extent of the radio-emitting region revealed by 3 GHz imaging with the Very Large Array
